S1_ZINDO,S1_TDDFT,S1_ML
2.4003,3.4186,3.33927760626661
1.6391,2.8497,2.6784416404569
3.7359,4.3674,4.33794759471552
3.7411,4.3641,4.3527305873225
3.0731,3.3927,3.38025700305573
3.5462,4.1075,4.33230865624072
3.2695,4.4771,4.57484671039932
3.3509,3.4232,3.7937408960663
2.6214,3.1902,3.19127777539007
2.4929,3.3751,3.24803397708136
2.4988,3.4004,3.31085724751564
2.3262,3.4127,3.25821373767847
2.4183,2.4283,2.55137908900581
3.0062,4.112,3.87745769824902
2.2929,3.1954,2.94559359653569
3.1513,3.5699,3.79947012858291
3.4162,4.0323,3.99101850935286
3.4163,4.0323,4.1227644000525
2.4344,3.4167,3.35973833909175
2.5035,3.3941,3.33811143166631
3.637,4.4596,4.4752503700222
2.7553,3.1531,3.15771958709084
3.5792,4.3205,4.00890452308487
2.5031,3.3897,3.41379114470807
3.5404,4.4964,4.48038294348701
2.5036,3.4042,3.3368657595091
2.5074,3.379,3.36072076856653
3.461,3.5818,4.07165458534269
3.4965,4.188,4.17295732639776
2.4432,3.3198,3.36011154334423
3.4,4.4915,4.0714347893019
3.5921,4.1504,4.55820232905374
3.3722,4.0779,4.02466774915621
3.5233,3.8946,4.49535295160809
3.4073,3.7715,3.95829704960265
2.5893,3.3657,3.40255276377161
2.5063,3.3731,3.31212722489715
3.4482,4.3859,4.34290488938281
2.0823,2.6349,2.58378455481525
2.0911,2.6402,2.35650206794873
3.3557,3.8967,4.11894992298416
3.8175,5.2214,4.47103379737433
2.5093,3.4075,3.28128009174388
3.3836,3.9911,3.89022186899363
3.9077,4.5932,4.54578742650534
3.4828,4.8522,4.4895101545552
3.5751,4.4206,4.23157431799239
2.5448,2.7435,3.31021863371888
2.4492,3.1959,3.06024371575724
3.2648,3.862,4.10517203111857
4.1069,4.7134,4.68068934414225
2.7688,3.5316,3.46548165319478
3.4086,3.4507,4.16873378979898
2.7816,3.9074,3.73034599009749
3.3197,4.2638,4.00407387134477
3.2442,4.1252,4.00095977962018
4.0041,4.236,4.38555865212489
3.2859,4.214,3.96262270932505
2.49,3.5047,3.37585527657724
4.384,4.8355,4.92249302524666
2.5015,3.3503,3.33615421897475
2.3936,3.26,2.81204691148829
3.5332,4.7088,4.38402598271455
2.5014,3.9209,3.47870545592512
3.5708,4.2595,4.53305090737828
2.4872,3.3437,3.40484705765446
3.1853,3.7197,4.09426511789042
2.4984,3.5246,3.54992181070218
2.8137,3.0786,3.24756149499987
3.1527,3.3805,3.47504757812644
3.6548,4.0382,4.06721133848587
3.4068,4.2585,4.30142410724204
3.5774,4.8729,4.26181296931372
3.1347,3.7939,3.84026733779976
2.4967,3.357,3.28720451237199
3.3183,3.9085,3.67597180575984
3.5816,4.1744,4.40447412237074
2.4397,2.5656,2.57503116270183
2.6414,3.4845,3.29742763952608
3.5949,3.6054,3.80711983588816
3.5492,4.7318,4.58635511103034
3.9808,5.2813,4.78467368345478
1.1589,0.7903,1.65088154609307
3.1545,4.1824,4.2913356433844
2.3558,3.0591,3.13681749771347
4.2974,5.1683,5.14412249460915
3.5332,4.4354,4.43357621685278
3.9434,4.7179,4.82703012388031
2.3485,2.2579,2.59192829652693
2.9852,3.8146,3.91304256901385
2.8554,3.561,3.76609399734947
3.7849,4.1852,4.63326286990024
3.8147,4.4936,4.64298787108753
3.653,4.2629,4.20722026853787
3.7107,4.1531,4.51101902720613
3.134,4.0252,4.0975904671646
3.3985,4.2702,4.41493793532321
3.65,4.6063,4.7039237178664
3.6497,4.5288,4.4775646766788
2.5139,3.3742,3.46165512457731
2.8915,3.8752,3.71809366321425
2.413,3.1839,3.27476284187782
2.3837,3.4159,3.33359013465903
4.0026,4.7102,4.72316592342649
2.2763,3.2726,3.20946790849857
3.8747,4.2813,4.406754935152
2.5947,3.2234,3.358619171656
3.4752,4.6777,4.18353082566629
3.7163,4.2194,4.38833702633385
2.5245,3.0427,3.10112681957472
2.8369,3.9542,3.53153055278301
3.2059,3.5048,4.03426166994262
3.0183,3.786,3.99207941263366
3.4724,4.1779,4.25132354511861
3.2535,4.2551,4.32599279253624
3.2952,4.1034,3.67759202731115
2.7367,3.2342,3.76486534447817
3.5609,4.3012,4.16390727865414
3.1832,3.7178,3.70163105110966
3.2375,4.2402,3.97776838980889
2.448,3.1871,3.20246119729812
3.2977,3.695,3.6139419163021
3.3802,3.6836,3.87585711180559
2.4982,3.414,3.39190403319291
3.7952,4.631,4.47155593831781
3.3825,4.2081,3.86698756750058
3.5273,4.1409,4.31249190575994
2.8539,2.8885,3.11799987928256
2.4978,3.3756,3.32399273327664
2.4978,3.1146,2.98377617242541
2.2248,3.8575,3.49202625715079
1.5541,1.3051,2.45415108628165
2.4449,3.3404,3.28921205114042
2.5052,3.3819,3.35222058781609
2.5751,2.0992,2.74821120035898
3.0109,3.4744,3.46117221452086
3.8305,4.387,4.2312866009466
3.2237,3.8029,3.85250398087897
2.869,3.4194,3.3882298089563
4.1035,5.6198,5.16141739191813
2.5098,3.3882,3.40440059029126
2.6085,3.8118,3.11301804347602
2.7861,3.8443,3.617433556439
3.3992,4.0685,4.12162720149039
2.499,3.3935,3.91585554467956
2.4768,3.3458,3.43383321794903
2.5153,3.3773,3.42552299990328
2.5278,3.0904,3.22781367050943
3.5617,4.3022,4.12677153577187
2.1131,2.7873,2.58241461138003
2.4971,3.389,3.34362990238681
3.3403,3.8532,3.62582467715717
3.3697,4.0487,4.12342275733636
3.328,4.4981,4.16796664821334
2.5113,3.3128,3.14650354287793
3.1573,3.9172,3.83805075133547
3.4867,4.339,3.90008509621571
2.4318,3.3449,3.18679982559017
3.1007,3.2275,3.79611353621796
2.7916,3.0622,3.34454245547158
2.5038,3.3686,3.31295986529449
3.4977,4.6437,4.44088576722472
3.0069,4.0755,3.91831139657617
2.9677,3.7021,3.86117156824285
3.8711,6.0643,5.05463227275491
3.3647,4.3174,3.83841703619283
2.7569,3.313,3.55885039959498
3.9889,4.7145,4.77277717689696
3.4459,4.2296,4.08585593457496
2.903,3.487,3.58093176151745
3.3834,4.5091,4.29236473928913
2.4292,3.2066,3.27683868948384
3.4723,4.8546,4.594547439572
2.9063,3.3326,3.39468647032264
2.4754,3.1685,3.29435842270331
2.6796,2.7748,3.06615529137632
2.9706,3.9734,3.90590109238591
3.071,3.8352,3.62549445014866
3.851,4.6236,4.52220293120609
3.1776,3.7654,4.26426350115136
3.5521,4.4169,4.2964610371689
3.3006,3.8716,3.783211959061
3.2984,3.6858,3.7840663665618
2.9888,4.0404,3.87212901102219
3.4962,4.1053,4.32386028996582
3.3976,3.1827,3.87174731157018
4.1176,4.4507,4.85189243590332
3.6214,4.2505,4.25618665653812
2.4976,3.3497,3.33579902873805
2.8668,3.4999,3.51113116505678
2.5818,3.1685,3.18176565576323
2.5013,3.0992,3.2361596612337
2.9571,4.0412,3.64186491129141
2.9699,4.4603,4.1007081367808
3.9661,4.4819,4.87339202458522
3.0084,3.9149,3.67831876704903
2.6952,3.222,3.35135472546711
3.0326,3.6112,3.63190046366578
2.4823,3.3405,3.28894554766153
3.0611,3.8341,3.73114030814993
2.3264,2.9255,3.31141937107725
3.6656,4.5304,4.65840347799495
4.2875,4.8822,5.09584492271538
3.0963,3.7324,3.78797143489863
3.3332,3.565,3.59459919218247
3.6005,4.6402,4.63138254061872
3.5414,4.8223,4.69101136696473
2.8341,3.7808,3.5849032072784
2.9347,3.6442,3.61353344016692
3.0869,3.7795,3.55795551753279
3.0799,3.5021,3.57424672102773
2.471,2.7538,2.90246905886044
2.5446,3.1842,3.32406726785657
3.8832,4.3746,4.28469242449022
2.4923,3.3593,3.37278835959114
3.7109,4.9097,4.43079054741169
3.1271,4.3151,3.93433671185115
3.3514,4.4669,4.1902425164406
3.7108,4.5081,4.53446191737827
3.7797,4.3559,4.36087975919164
3.4467,4.2213,3.96528459242411
3.0205,3.7955,3.56935434941146
3.1267,3.5387,3.83182903573687
3.2216,4.1505,4.29813609999741
3.3998,4.7625,4.71998427487891
3.2226,4.3617,4.2268568524208
2.6256,2.5366,3.02252163301312
2.5192,3.3476,3.43563997013982
2.3675,3.1926,3.06515340631837
3.0193,3.5237,3.45460811390797
3.6287,4.3439,4.14352877148536
3.8327,4.2277,4.32299972104299
3.8039,4.8563,4.98935312991758
3.3338,3.6105,3.73434502001052
3.4014,3.7667,3.85877750741167
2.9942,3.5418,3.77539151730584
3.714,4.6745,4.52624532367782
3.4565,3.6825,3.97310955995977
3.0393,3.5586,3.74642552196067
2.7151,3.1998,3.34639786224454
2.9324,3.7834,3.67158455510298
2.4933,2.9373,3.04188474714287
2.4957,2.9364,3.00570211384249
3.2357,4.0785,3.99819982009301
2.4125,2.9543,2.84666592580618
2.5081,3.237,3.15781626358272
2.9407,3.2497,3.87481150830257
2.5187,3.077,3.10174102195412
4.1114,4.5886,5.53569952047018
3.2097,3.3962,3.35341123194722
3.923,4.387,4.73424756519627
3.7471,4.6686,4.57565408780003
2.527,3.2637,3.30976889332948
3.444,5.0806,4.96126780691253
2.5024,3.1862,3.16911632750703
2.5016,3.3958,3.50344371430187
3.0312,3.6202,3.58083228609329
2.9833,3.3826,3.43215288700788
3.5215,4.3344,4.12586716172101
1.7112,3.3897,3.07380688000408
2.4454,3.1378,3.26259069092221
2.5732,3.1347,3.39315638663191
1.1423,1.8393,1.46828559600834
3.0426,3.7969,3.63273242706837
2.566,3.3388,3.5378008565296
3.9079,5.1401,4.86976710738293
2.5111,3.3679,3.36500534953515
3.5919,4.1421,4.20369429353292
3.6936,3.9628,3.98491271867981
2.8105,3.3174,3.27381065951838
2.4804,3.3284,3.29059431954491
2.6342,3.2701,3.35511174996748
3.3639,4.1622,4.12192941589507
2.6428,2.9136,2.99974384842531
2.5299,3.368,3.24604476366025
3.1276,3.6987,3.85728477791482
2.5045,3.4057,3.27950062104417
3.5214,4.5415,4.26805472099497
2.5082,3.412,3.4354594403443
3.7493,4.6884,4.55248994307986
3.0124,3.5255,3.65405832686703
3.6894,4.7602,4.24116503912602
2.6377,2.948,3.24923875162467
3.7162,3.7838,4.08477298004666
3.2534,3.2836,3.58083677757705
2.5269,3.1012,3.31337006030803
3.1569,3.8085,3.76198198897067
2.6184,3.2871,3.02812065137513
3.5411,4.1495,3.90232812869183
3.4042,4.0826,3.87802232153968
2.2393,3.3498,3.02973106632942
3.3338,4.0483,4.02177802747005
3.7007,4.1908,4.39757697813284
3.316,3.7685,3.95611238886662
2.3486,3.4191,3.41199955869222
3.033,3.628,3.45754255512843
3.4021,3.7032,3.82539832677102
2.9267,3.4582,3.45607062334557
3.4191,3.6799,3.77657896081636
2.5536,3.1131,3.32981477937497
2.8903,3.994,3.90279248624772
3.4708,4.6993,4.63875181289178
2.5865,3.0296,3.16545520995158
2.5492,3.4149,3.46286544605763
3.0951,3.7157,3.70992396561145
3.8349,5.151,4.71351144753593
3.7366,4.4398,4.28242137159109
3.4485,4.1224,3.95373898191118
3.2909,4.0308,4.04979530464633
2.4987,3.3501,3.30140281547724
2.6996,3.0412,3.07714577274196
3.6605,4.4917,4.47632925505679
2.179,2.7814,3.18105735877615
2.4514,3.3784,3.2027067425003
2.429,3.3411,3.2838404463709
3.1533,3.7842,3.86432645399014
2.434,3.1775,3.28339881891948
2.5785,2.3715,2.86474861062377
1.6975,3.2544,2.4796533118214
4.2903,5.3553,5.38960863946492
2.7833,3.4894,3.4414848571608
3.1426,3.6905,3.83026537563567
3.9715,4.4363,4.65286989344353
3.3338,4.1383,3.97852145751848
2.5568,3.4078,3.34572694928626
3.5474,4.2462,4.2860390461465
1.9413,3.2761,2.95111885031879
1.6336,2.8277,2.76020550005957
3.0072,3.7976,3.62673767691554
2.2291,3.8703,3.52186459900001
2.991,3.574,3.59419598275417
3.3434,3.9483,4.09697092390579
3.2806,3.6886,3.58997062716837
2.4983,3.3763,3.41063138403698
3.2962,4.3717,4.34122747337286
2.4251,3.3064,3.41922935804343
3.3999,3.9075,3.89772140818022
2.1764,3.2071,2.94412770548844
3.2957,4.0237,3.87833488406968
3.0308,3.6676,3.47667004341182
2.4993,3.3918,3.60086615699383
3.7437,3.9952,4.5419103687869
2.4949,3.3897,3.30211419394911
2.9728,3.46,3.6889225709959
3.3695,4.0659,3.72192598156094
2.2404,2.4332,2.62352763492771
3.0523,3.7974,3.73098250451887
2.5892,3.3186,3.24601105687105
2.9263,3.8386,3.63993649096176
2.4993,3.3992,3.42971173730223
2.4758,3.4511,3.14979086417677
2.3307,2.3512,2.2841564602314
3.5533,4.7768,4.51398972291009
3.3404,4.2449,4.11029735470719
3.4934,5.0513,4.68710263655823
2.5294,2.9957,3.26112042358762
3.0001,3.947,3.80148922031362
4.0918,4.5346,4.65436809385853
2.3325,2.8367,2.9987726674998
2.5179,3.0701,3.24155590928949
2.775,3.3475,3.54540417564415
2.8324,3.6092,3.71737310674788
2.9648,3.9116,3.60941515678094
3.5048,4.0647,4.23727237841802
3.6457,4.3515,4.38999275538524
3.1687,3.9318,3.88135743512373
3.2449,4.6071,4.28259686055072
2.7748,2.977,3.00475433219072
3.1778,3.6212,3.86447749601069
3.2235,3.7885,3.86029774249077
3.8651,4.1615,4.53872654331584
2.5026,3.3921,3.50974846311784
2.3519,3.4261,3.1862743544447
3.9826,4.5936,4.81792650969701
4.1355,4.706,5.01094246006289
3.4974,4.6027,4.39307521339915
2.9083,4.0177,3.92601111694151
3.1236,4.0778,4.17626066292279
2.5037,3.2779,3.36673656170316
3.6026,4.4815,4.29967967514303
3.707,4.0879,4.23896301077167
3.9935,4.851,4.56053706510845
2.7519,3.868,3.6960453948237
2.5897,2.8698,3.63232737011816
3.6758,4.5649,4.49950204499074
3.9345,4.732,4.8257718264769
3.272,4.3557,4.34437629784031
3.1027,3.7288,3.60794393215294
3.3981,4.255,4.44822156026377
2.9651,3.598,3.60816021788669
3.5968,4.5825,4.41235542954268
2.5035,3.3823,3.29308639206274
3.3494,3.7179,3.83875323866556
2.0651,2.5971,2.41094296579002
2.058,2.5422,2.40255946433403
3.3348,3.6205,3.89864612618329
3.0439,3.5539,3.58910877783826
2.3573,3.5821,3.093291242019
3.3798,4.8322,4.39143092057674
3.5426,4.659,4.66974018888421
2.4088,3.2655,3.17015343785037
2.5057,3.3957,3.41730349726806
2.4472,2.9614,3.03397383444898
2.9969,3.8873,3.81278671439298
2.4839,3.3594,3.33045524517089
2.4825,3.3277,3.31155769802242
2.3668,3.334,3.23584478287757
2.898,3.7644,3.64542569990871
2.3604,3.1012,3.22992990858296
2.494,3.3249,3.34029843952773
3.7381,4.4942,4.02056360119925
2.7448,3.2964,3.62854493506638
3.2839,4.4002,4.34951247264383
3.1471,4.0487,3.75199983359011
3.1118,3.7502,3.8038630402781
2.5065,3.3702,3.22486180957118
3.7812,4.5959,4.38486406583586
2.5086,3.2647,3.31058536407455
3.6361,4.3253,4.2406072642529
3.8312,4.7809,4.64039220500316
2.4763,3.3702,3.27096567746227
2.9181,3.9765,3.9415564422055
2.4956,3.3871,3.39395196354978
3.6548,4.3531,4.19797726266764
2.3943,3.34,3.23849106647959
2.9566,3.3588,3.64556709558004
2.5482,3.4979,3.4773379029006
3.3664,4.131,4.11590521554185
2.9676,3.4713,3.78053986299765
2.9548,3.5131,3.44227151538109
3.2484,3.9843,4.15726167378927
2.909,3.5519,3.51822220594561
2.8782,3.4405,3.80303885758483
2.541,3.2886,3.32416649105181
3.7409,4.4447,4.292621701645
2.7984,3.5822,3.46944484806095
3.7059,4.7754,4.58644391115281
3.5105,4.2664,4.26818982759005
4.1985,5.1098,4.67586268501074
3.8988,4.9084,4.77014244704693
3.3349,4.3258,4.16797409876797
3.8954,4.2403,4.34314550194273
3.1978,4.1003,4.2028364001945
2.5874,3.1913,3.19355106275658
2.8245,3.8535,3.72795216854786
2.7554,3.4954,3.40754021597347
2.7379,3.3839,3.35168651787432
3.0314,3.0699,3.61488819668872
2.8284,3.5991,3.63265733146506
3.2499,3.6911,3.67972261505174
3.5553,3.8382,4.02391349041681
3.6627,3.8714,4.03862759889669
3.6545,3.7942,4.11980227337574
2.5052,3.3979,3.50463270875676
3.1181,3.4424,3.68759629711345
3.5872,4.4234,4.40836251896075
3.6173,4.6274,4.63124736314568
3.6755,4.771,4.68094413283922
2.4935,3.3175,3.38530725592667
2.5209,3.03,3.24624342132548
2.8132,3.3843,3.4922842016689
2.7224,3.394,3.37695707469348
2.4799,3.2773,3.40094248750414
2.588,3.5472,3.38850836283902
2.4808,3.3671,3.32525886695061
2.4869,3.3369,3.30311401878619
2.9044,3.5068,3.44511720096368
3.0576,3.7528,3.72336728632249
3.6201,4.3461,4.19431457280774
3.0289,3.5048,3.4160017068234
2.311,2.9434,2.98107957733294
3.1693,3.6452,3.73766441756135
3.2076,3.9122,3.98249122476801
2.4929,3.2655,3.29709354363795
3.7526,4.2344,4.38510684893456
3.5458,4.2988,4.35156616995512
3.0146,4.4843,4.12429696011465
3.6832,5.285,4.61023712584717
2.4943,3.402,3.35039645237916
2.584,3.2026,3.11064193507317
3.531,4.7038,4.46066530387073
3.1001,3.4684,3.57864658106952
3.0902,4.265,3.97001039664633
3.4622,4.2121,4.21392514467456
2.9951,3.7563,3.72863885172929
3.1992,4.1058,3.84524802276408
3.3523,3.757,3.79015208802169
3.5013,4.0513,3.95263186733198
2.6794,3.7198,3.84601207637071
3.5765,4.1712,4.05772390576173
3.4419,4.3334,4.50407959823781
3.4736,4.3055,4.1653545310927
3.5005,4.2794,4.34818671103461
2.4881,3.3539,3.36938514756571
2.465,3.2917,3.20024917122458
2.4821,3.4705,3.39019965093765
3.4577,3.9271,4.17509426925007
2.5226,3.3357,3.42982469825677
3.8603,4.5976,4.7115511351886
2.4675,3.2158,3.22000404677272
2.4674,3.2156,3.26655117607884
2.7715,3.622,3.80407366826799
4.0534,4.9565,4.97085550537884
3.4833,4.8848,4.66853637748498
2.9619,3.3306,3.79474995907298
4.0831,5.2035,5.28168023550297
2.9187,3.2357,3.90866264147411
2.4578,3.2312,3.0118784437027
3.5757,4.9159,4.69673909971618
2.5963,3.4209,3.5073125753838
2.3583,3.3564,3.23964414787291
3.6094,3.9102,4.06421275225373
3.6082,4.2011,4.36566110131254
3.0235,3.5401,4.03857255563505
3.8237,5.1333,4.91537049049784
4.0143,4.2732,4.65242129103953
3.4195,3.863,4.20942110982689
2.9742,3.232,3.51658126702758
3.2202,3.743,3.56108924300741
2.4631,2.9435,2.92721856766622
2.4915,2.609,3.01166915250737
3.3541,3.9125,3.79803100054462
3.313,4.317,4.19200009555728
3.8473,4.2196,4.35149844991049
2.4752,2.9687,2.89797670220273
3.9229,4.7729,4.90584730779696
3.3254,4.0944,3.87860337399904
3.5614,4.4273,4.23164282402858
2.4417,3.2276,3.23358329264393
3.6166,4.0421,4.35142876155251
3.4223,4.7112,4.51245266462386
2.5015,3.4041,3.36704763446196
3.1708,3.8866,3.61542694075732
3.514,4.7707,4.53595968464373
2.5042,3.3854,3.36013025601425
3.4833,4.0657,4.01282678856209
2.7623,4.1,3.99136674112114
3.6457,5.1236,4.74676961236608
3.5755,4.66,4.51271429891472
3.5785,4.642,4.28688521723908
3.2226,4.5016,4.46934697112208
2.5015,3.3269,3.5670637555411
2.4141,3.0375,3.09878631745716
2.8379,3.4769,3.600945030712
3.5637,4.4388,4.48402831247624
2.484,3.4108,3.25523330822788
2.4639,3.132,3.41900182188379
2.4327,4.5193,3.58192956524271
2.0567,3.4533,3.08341168692232
2.5015,3.3931,3.43007663219223
2.4837,3.3344,3.31688472128836
3.1314,3.6328,3.61778871452727
3.846,4.455,4.54520586057346
2.9706,3.6975,3.73792457375442
2.9466,3.6714,3.46668905432838
3.6153,4.5379,4.440155025869
2.2278,3.2661,3.20461122393624
3.3067,4.6244,4.20887669865023
2.5419,3.4371,3.35361215109827
1.2865,1.8562,1.66388728636813
3.3212,4.636,4.58548670696515
3.3161,4.0696,3.92753373850697
2.4865,3.3506,3.25012944503098
3.6957,4.2139,4.07450596946313
3.051,3.9523,4.02524290946922
3.3345,3.4892,3.54781828186719
2.8821,3.3383,3.49666099038132
3.7097,3.9078,4.12623573865092
3.6739,4.2761,4.55003342677062
2.9248,3.6516,3.4803119074612
2.7995,3.3833,3.55454306423503
2.2764,3.2047,3.17629552979241
3.6461,4.9605,4.62877387168989
3.8432,4.4061,4.3044371149788
3.7051,2.5767,4.46155447611443
2.5168,3.3774,3.35323409512248
3.3744,3.7311,3.95235918834028
3.4167,4.0653,4.14861527958936
3.8445,4.099,3.92350516608926
2.7752,3.7231,3.75445621960085
3.8044,4.3318,4.35870089131206
3.6739,4.48,4.71430294099672
3.7391,4.7238,4.69607696513969
3.4694,3.7942,3.93167489808777
2.9339,4.2383,4.11882278892284
2.3414,3.1837,3.09326761459066
2.7252,3.6185,3.56893824660534
2.4921,2.625,3.27051520232476
2.4988,3.3939,3.41611089925914
2.7553,3.497,3.66827545374075
2.4737,3.3441,3.30402120013492
2.4968,3.3622,3.40252778557375
3.8253,5.0643,4.78632033005249
3.4866,4.4388,4.38023763880344
2.5015,3.3857,3.40562675423044
2.5002,3.0265,3.16924024664799
2.8974,3.8079,3.83749429004994
2.4964,3.3837,3.51136375508308
2.7698,3.6175,3.68390099698541
2.4188,3.3872,3.43595177035679
2.8799,3.4585,3.44667780854128
2.8646,3.4527,3.45943018176199
2.5841,3.3762,3.42326088094688
2.6353,3.4249,3.40613790244593
2.4994,3.395,3.35805302197169
2.606,3.5173,3.46523948549237
3.3245,3.712,3.88868484770903
3.1058,4.0649,3.77627663986297
2.9883,3.8426,4.08789636825764
3.3504,4.6134,4.52331292504891
2.552,3.2489,3.59137859337318
2.3953,2.0551,3.09315995049573
2.2847,3.2705,3.11951217631094
3.2866,3.8644,3.98649169837673
3.9143,3.88,4.32310766816515
3.9336,4.4154,4.51311908148138
2.8946,2.9265,3.51820215114097
3.1035,3.3892,3.39497442671653
2.4869,3.3625,3.38551760818611
3.5041,4.6738,4.6782816062073
3.5618,4.6407,4.48965164474379
3.4986,4.6174,4.57115704314113
3.5454,4.6251,4.72359323938217
3.3332,4.7519,4.74837480258312
3.6256,4.5715,4.54528345161507
3.3954,4.7462,4.78652486169282
3.5247,4.5876,4.65605177660181
3.4786,4.2318,4.57679828416284
3.5224,4.7486,4.61041388880352
3.3626,4.3907,4.13039790897563
3.343,4.4863,4.51064769975087
3.3121,4.4575,4.34377020501516
3.2552,3.4136,3.53805650924461
2.6011,3.466,3.52259518163507
3.546,4.1354,4.50796549766534
3.3844,4.7254,4.69773623528096
3.4728,4.4743,4.4940535938362
3.8057,4.7687,4.83799594975853
2.5893,3.4556,3.47519731807113
2.4153,3.2723,3.2688173439781
3.3923,4.4664,4.34211729705893
3.4819,4.5673,4.58966198802781
3.4485,4.8235,4.65077160183148
3.8441,4.2256,4.54271695432695
3.5167,4.6412,4.63374948941349
3.5265,4.6022,4.64310942666671
3.3218,4.7967,4.55844327559043
3.4941,4.3827,4.56167644630817
3.0962,3.3972,3.48586424348734
3.5497,4.1896,4.57196392591649
3.2698,3.757,3.85929275315239
2.476,3.2794,3.39714943375046
3.5161,4.1833,4.41314924489342
3.3571,4.0287,4.06256640296926
3.3503,4.4096,4.55733449988358
3.3346,4.2562,4.3413443380448
3.1616,3.5791,3.74683989332989
3.6504,4.2669,4.33690187260399
2.959,3.5236,3.54198905971733
3.806,4.3396,4.34940378813461
3.2439,3.485,3.52548905564606
3.476,4.5287,4.47927107358696
2.5092,3.3975,3.33529875931973
3.4826,4.4546,4.56290172530367
3.3855,4.5033,4.67304720815693
2.4975,3.3206,3.32005822240814
3.5812,4.4509,4.34870980342858
2.508,3.3282,3.37234554771491
3.5073,4.577,4.62699093312652
3.508,4.5814,4.28087840776352
3.7004,4.8771,4.88041539493708
3.5111,4.2201,4.14220497702551
3.5507,4.2236,4.37151122122022
3.4735,4.7437,4.73131491128367
3.4219,4.6838,4.47905916515104
3.3114,4.7858,4.68399155773515
3.2917,4.618,4.65639702733347
3.3388,4.3687,4.3309652805239
3.3609,4.2239,4.04729023983459
3.362,4.7629,4.79227427387687
3.4847,4.5353,4.58015800572157
3.5032,4.6486,4.6514770594655
2.5171,3.4269,3.50004585411106
2.8335,3.5959,3.72729614972368
3.3262,4.3255,4.31418666364625
3.3568,4.6025,4.6501826731068
3.4664,4.609,4.45270464291624
3.4945,4.6598,4.45545333264245
2.5022,3.397,3.34090545970415
3.6982,4.6582,4.86028693612781
3.4805,4.6113,4.51727172042189
3.2417,4.5059,4.50716824630355
3.4421,4.6669,4.63083106734618
3.3027,4.3836,4.48561121592585
3.2796,4.4352,4.37884145199084
3.2531,4.6133,4.60953124317359
3.2883,4.4219,4.30547941570342
3.4457,4.5278,4.50708226090202
2.5201,3.4254,3.52343870927158
3.3171,4.3478,4.24977883186824
3.4309,4.798,4.67946167365455
3.3764,4.0713,4.1300480356672
3.4979,4.9054,4.64415041901098
2.5984,3.3203,3.36266929010915
3.2917,4.5625,4.46101454135638
3.4232,4.6237,4.46502730366686
3.4766,4.7851,4.31750999066987
3.589,4.7552,4.70484067822305
3.7706,5.2267,4.71845629131834
1.9423,4.3841,3.56689539985921
3.5525,4.2872,4.06588245813034
3.4651,4.5867,4.43868192123727
2.5158,3.3008,3.39800469859987
3.8673,4.3432,4.39609090396003
3.426,4.726,4.71250379800349
3.5779,4.5361,4.78190730238371
3.5342,4.4124,4.36291669366721
3.7098,4.4692,4.50988085376066
3.3393,4.2848,4.16819618951521
3.6413,4.6273,4.43929869424067
3.3166,4.4615,4.35104858779904
3.1199,4.1451,4.21709060504817
3.1839,4.3247,4.26209206269455
3.1473,4.2665,4.21577552642648
3.3407,4.5993,4.56220312047882
3.0342,3.9561,4.02698314290586
2.4905,3.3822,3.39918331335355
3.3549,4.5882,4.54978727327011
3.3319,4.4472,4.45387285534003
2.613,3.2923,3.44140516554527
3.3051,4.663,4.51816027215897
3.4035,4.1891,4.41267494160517
3.4009,4.4995,4.56533506005664
3.6682,4.5063,4.56309392861651
3.6179,4.8438,4.56568462301608
3.4152,3.9931,4.07798250573206
3.4537,4.4418,4.4487702951976
3.3117,4.5385,4.59267614429275
3.4219,4.314,4.47062313948559
3.0843,4.0714,4.26412197552997
3.672,4.3056,4.60473766240783
3.0202,3.4849,4.0635823764298
3.4624,4.5505,4.66319758111099
2.6077,3.3083,3.21511954238769
2.5214,3.4246,3.45435129939057
2.5962,3.3665,3.40000950241714
2.5023,3.174,3.35190939282224
3.3488,4.4311,4.51012498457798
3.5972,4.4012,4.45611059515744
3.5575,4.2931,4.75811275499432
3.5714,4.4207,4.66204801658406
3.4061,4.6879,4.49830333129362
3.3125,4.5703,4.54952717958809
3.5223,4.2786,4.31103157068031
3.6287,4.2183,4.4017468385222
3.8351,4.4561,4.29274338925476
2.4394,3.2724,3.33827120154309
2.53,3.5826,3.1080281287438
2.4941,3.3588,3.3970306005078
2.3654,3.4275,3.23104717650451
3.562,4.3445,4.39804510651914
3.2762,4.8971,4.89641459272823
3.2668,4.8766,4.69567139432954
3.5918,4.6119,4.68567654755746
3.557,4.7056,4.72249299916884
2.9089,3.4514,3.74563567607135
2.8236,3.3185,3.41230415377011
2.7988,3.3819,3.37929716334994
2.8052,3.402,3.37043630124327
2.4879,3.3851,3.16286924685323
3.4528,4.1706,4.57102169235429
2.3218,3.3846,3.14751919899986
3.6003,4.7269,4.58747998078154
3.5296,3.753,3.96612777146589
2.3962,3.1105,2.571309028822
3.5437,3.947,4.36568400860926
3.9529,4.1433,4.31741308054046
3.4667,3.7582,4.19367569306342
3.3613,4.263,3.86186408297195
3.5996,4.1433,4.20822433473805
2.7601,3.2306,3.24922837680209
3.3365,4.1498,4.29718388989415
3.5322,4.5837,4.39688064580191
3.0471,4.05,3.61006887749536
4.1056,5.0285,4.8957985045959
